timeH,eventCode,eAvailableMWh,eSourceUsedMWh,eElectricityInputMWh,eHydrogenInputMWh,eFlexibleComputeInputMWh,eCableReceivedMWh,h2DeliveredKg,eComputeServiceMWhCS,eCurtailmentMWh,ensMWh,outputRevenueCNY,operatingCostCNY,economicNetCostCNY,exitflag,auditPass,strategyId,realizedElectricityShare,realizedHydrogenShare,realizedComputeShare,ratioActive,forecastMode,priorAvailableMW,posteriorAvailableMW,planningAvailableMW,forecastErrorMW,plannedElectricityShare,plannedHydrogenShare,plannedComputeShare,rawPlannedElectricityShare,rawPlannedHydrogenShare,rawPlannedComputeShare,plannedRatioActive,planHeldByDeadband,planShareChangeL1,eventRiskLevel,riskQuantile,bessReserveTargetSOC,bessReserveShortfallMWh,planStatus,planFallbackUsed,planFallbackMessage,reliabilityRelaxationUsed,minimumFeasibleENSMWh,pSourceAvailableMW,pSourceUsedMW,pCurtailmentMW,pBessChargeMW,pBessDischargeMW,bessSOC,pElectrolyzerMW,h2InventoryKg,pH2PowerMW,pCableSendMW,pComputeFacilityMW,pMarineUnservedMW,pInternalUnservedMW,pWindAvailableMW,pPVAvailableMW,pTidalAvailableMW
40,NORMAL,195.810470669534,195.810470669534,174.320470669534,0,0,160.374833015971,0,0,0,0,63134.9398857495,3916.20941339067,-59218.7304723589,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,195.810470669534,195.810470669534,0,0,0,0.89375,0,0,0,174.320470669534,0,0,0,193.648,0,2.16247066953362
41,NORMAL,354.534615331254,221.49,200,0,0,184,0,0,133.044615331254,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,354.534615331254,221.49,133.044615331254,0,0,0.89375,0,0,0,200,0,0,0,351.1732,0,3.36141533125378
42,NORMAL,480.710227758567,221.49,200,0,0,184,0,0,259.220227758567,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,480.710227758567,221.49,259.220227758567,0,0,0.89375,0,0,0,200,0,0,0,475.888,0,4.82222775856656
43,NORMAL,554.597470774167,221.49,200,0,0,184,0,0,333.107470774167,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,554.597470774167,221.49,333.107470774167,0,0,0.89375,0,0,0,200,0,0,0,548.114,0,6.48347077416645
44,NORMAL,596.914633421327,221.49,200,0,0,184,0,0,375.424633421327,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,596.914633421327,221.49,375.424633421327,0,0,0.89375,0,0,0,200,0,0,0,588.392,0,8.52263342132742
45,NORMAL,605.538633421327,221.49,200,0,0,184,0,0,384.048633421327,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,605.538633421327,221.49,384.048633421327,0,0,0.89375,0,0,0,200,0,0,0,597.016,0,8.52263342132742
46,NORMAL,606.635470774166,221.49,200,0,0,184,0,0,385.145470774166,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,606.635470774166,221.49,385.145470774166,0,0,0.89375,0,0,0,200,0,0,0,600.152,0,6.48347077416645
47,NORMAL,602.160518878961,221.49,200,0,0,184,0,0,380.670518878961,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,602.160518878961,221.49,380.670518878961,0,0,0.89375,0,0,0,200,0,0,0,594.664,2.67429112039414,4.82222775856656
48,NORMAL,610.08885020928,221.13,200,0,0,184,0,0,388.95885020928,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,610.08885020928,221.13,388.95885020928,0,0,0.89375,0,0,0,200,0,0,0,590.352,19.7368502092799,0
49,NORMAL,614.587903583959,221.13,200,0,0,184,0,0,393.457903583959,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,614.587903583959,221.13,393.457903583959,0,0,0.89375,0,0,0,200,0,0,0,576.142,38.4459035839587,0
50,NORMAL,609.287714921247,221.13,200,0,0,184,0,0,388.157714921247,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,609.287714921247,221.13,388.157714921247,0,0,0.89375,0,0,0,200,0,0,0,554.582,54.7057149212471,0
51,NORMAL,614.22463509098,221.13,200,0,0,184,0,0,393.09463509098,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,614.22463509098,221.13,393.09463509098,0,0,0.89375,0,0,0,200,0,0,0,550.27,63.9546350909795,0
52,NORMAL,604.000263851053,221.13,200,0,0,184,0,0,382.870263851053,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,604.000263851053,221.13,382.870263851053,0,0,0.89375,0,0,0,200,0,0,0,538.412,65.5882638510529,0
53,NORMAL,565.044069653882,221.13,200,0,0,184,0,0,343.914069653882,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,565.044069653882,221.13,343.914069653882,0,0,0.89375,0,0,0,200,0,0,0,500.682,64.3620696538819,0
54,NORMAL,500.194953616334,221.13,200,0,0,184,0,0,279.064953616334,0,49560,4422.6,-45137.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,500.194953616334,221.13,279.064953616334,0,0,0.89375,0,0,0,200,0,0,0,448.938,51.2569536163339,0
55,NORMAL,426.62539213287,221.13,200,0,0,184,0,0,205.49539213287,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,426.62539213287,221.13,205.49539213287,0,0,0.89375,0,0,0,200,0,0,0,388.57,38.0553921328704,0
56,NORMAL,349.49903823979,221.13,200,0,0,184,0,0,128.36903823979,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,349.49903823979,221.13,128.36903823979,0,0,0.89375,0,0,0,200,0,0,0,329.9464,19.5526382397899,0
57,NORMAL,273.096872913157,221.13,200,0,0,184,0,0,51.9668729131569,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,273.096872913157,221.13,51.9668729131569,0,0,0.89375,0,0,0,200,0,0,0,271.852,1.24487291315695,0
58,NORMAL,227.164,221.13,200,0,0,184,0,0,6.03399999999999,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,227.164,221.13,6.03399999999999,0,0,0.89375,0,0,0,200,0,0,0,227.164,0,0
59,NORMAL,207.19725859082,207.19725859082,185.70725859082,0,0,170.850677903554,0,0,0,0,66906.2440452796,4143.9451718164,-62762.2988734632,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,207.19725859082,207.19725859082,0,0,0,0.89375,0,0,0,185.70725859082,0,0,0,207.0544,0,0.142858590820011
60,NORMAL,213.767415331254,213.767415331254,192.277415331254,0,0,176.895222104753,0,0,0,0,69082.2799577113,4275.34830662508,-64806.9316510862,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,213.767415331254,213.767415331254,0,0,0,0.89375,0,0,0,192.277415331254,0,0,0,210.406,0,3.36141533125378
61,NORMAL,242.041027758567,221.49,200,0,0,184,0,0,20.5510277585665,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,242.041027758567,221.49,20.5510277585665,0,0,0.89375,0,0,0,200,0,0,0,237.2188,0,4.82222775856656
62,NORMAL,266.046270774166,221.49,200,0,0,184,0,0,44.5562707741664,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,266.046270774166,221.49,44.5562707741664,0,0,0.89375,0,0,0,200,0,0,0,259.5628,0,6.48347077416645
63,NORMAL,269.202633421327,221.49,200,0,0,184,0,0,47.7126334213274,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,269.202633421327,221.49,47.7126334213274,0,0,0.89375,0,0,0,200,0,0,0,260.68,0,8.52263342132742
64,NORMAL,250.405470774166,221.49,200,0,0,184,0,0,28.9154707741664,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,250.405470774166,221.49,28.9154707741664,0,0,0.89375,0,0,0,200,0,0,0,243.922,0,6.48347077416645
65,NORMAL,252.869415331254,221.49,200,0,0,184,0,0,31.3794153312538,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,252.869415331254,221.49,31.3794153312538,0,0,0.89375,0,0,0,200,0,0,0,249.508,0,3.36141533125378
66,NORMAL,278.5552,221.13,200,0,0,184,0,0,57.4252,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,278.5552,221.13,57.4252,0,0,0.89375,0,0,0,200,0,0,0,278.5552,0,0
67,NORMAL,319.8916,221.13,200,0,0,184,0,0,98.7615999999999,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,319.8916,221.13,98.7615999999999,0,0,0.89375,0,0,0,200,0,0,0,319.8916,0,0
68,NORMAL,364.5796,221.13,200,0,0,184,0,0,143.4496,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,364.5796,221.13,143.4496,0,0,0.89375,0,0,0,200,0,0,0,364.5796,0,0
69,NORMAL,407.974,221.13,200,0,0,184,0,0,186.844,0,119480,4422.6,-115057.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,407.974,221.13,186.844,0,0,0.89375,0,0,0,200,0,0,0,407.974,0,0
70,NORMAL,442.47,221.13,200,0,0,184,0,0,221.34,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,442.47,221.13,221.34,0,0,0.89375,0,0,0,200,0,0,0,442.47,0,0
71,NORMAL,468.068612825203,221.13,200,0,0,184,0,0,246.938612825203,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,468.068612825203,221.13,246.938612825203,0,0,0.89375,0,0,0,200,0,0,0,466.186,1.88261282520278,0
72,NORMAL,493.921704605448,221.49,200,0,0,184,0,0,272.431704605448,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,493.921704605448,221.49,272.431704605448,0,0,0.89375,0,0,0,200,0,0,0,478.044,15.2356591751301,0.642045430317657
73,NORMAL,517.224464290804,221.49,200,0,0,184,0,0,295.734464290804,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,517.224464290804,221.49,295.734464290804,0,0,0.89375,0,0,0,200,0,0,0,483.434,32.4577917374392,1.33267255336529
74,NORMAL,543.098009873219,221.49,200,0,0,184,0,0,321.608009873219,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,543.098009873219,221.49,321.608009873219,0,0,0.89375,0,0,0,200,0,0,0,493.136,47.7995392036854,2.16247066953362
75,NORMAL,541.853195615251,221.49,200,0,0,184,0,0,320.363195615251,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,541.853195615251,221.49,320.363195615251,0,0,0.89375,0,0,0,200,0,0,0,483.434,55.0577802839971,3.36141533125378
76,NORMAL,512.400053047406,221.49,200,0,0,184,0,0,290.910053047406,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,512.400053047406,221.49,290.910053047406,0,0,0.89375,0,0,0,200,0,0,0,448.938,58.6398252888397,4.82222775856656
77,NORMAL,443.517922697826,221.49,200,0,0,184,0,0,222.027922697826,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,443.517922697826,221.49,222.027922697826,0,0,0.89375,0,0,0,200,0,0,0,396.116,40.9184519236591,6.48347077416645
78,NORMAL,406.995403668959,221.49,200,0,0,184,0,0,185.505403668959,0,49560,4429.8,-45130.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,406.995403668959,221.49,185.505403668959,0,0,0.89375,0,0,0,200,0,0,0,345.5872,45.0038753332323,16.4043283357266
79,NORMAL,347.000639634695,221.49,200,0,0,184,0,0,125.510639634695,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,347.000639634695,221.49,125.510639634695,0,0,0.89375,0,0,0,200,0,0,0,297.5476,29.8663241328411,19.5867155018544
80,NORMAL,294.188211996066,221.49,200,0,0,184,0,0,72.6982119960663,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,294.188211996066,221.49,72.6982119960663,0,0,0.89375,0,0,0,200,0,0,0,257.3284,14.1251786517925,22.7346333442739
81,NORMAL,289.035065989744,221.49,200,0,0,184,0,0,67.5450659897443,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,289.035065989744,221.49,67.5450659897443,0,0,0.89375,0,0,0,200,0,0,0,261.7972,1.25420608374818,25.9836599059962
82,NORMAL,252.9871898688,221.49,200,0,0,184,0,0,31.4971898688002,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,252.9871898688,221.49,31.4971898688002,0,0,0.89375,0,0,0,200,0,0,0,223.8124,0,29.1747898688002
83,NORMAL,199.3615898688,199.3615898688,177.8715898688,0,0,163.641862679296,0,0,0,0,64311.0705645467,3987.23179737601,-60323.8387671706,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,199.3615898688,199.3615898688,0,0,0,0.89375,0,0,0,177.8715898688,0,0,0,170.1868,0,29.1747898688002
84,NORMAL,166.8352,166.8352,145.7052,0,0,134.048784,0,0,0,0,53657.56224,3336.704,-50320.85824,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,166.8352,166.8352,0,0,0,0.89375,0,0,0,145.7052,0,0,0,166.8352,0,0
85,NORMAL,208.1716,208.1716,187.0416,0,0,172.078272,0,0,0,0,67348.17792,4163.432,-63184.74592,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,208.1716,208.1716,0,0,0,0.89375,0,0,0,187.0416,0,0,0,208.1716,0,0
86,NORMAL,253.9768,221.13,200,0,0,184,0,0,32.8468,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,253.9768,221.13,32.8468,0,0,0.89375,0,0,0,200,0,0,0,253.9768,0,0
87,NORMAL,277.438,221.13,200,0,0,184,0,0,56.308,0,71640,4422.6,-67217.4,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,277.438,221.13,56.308,0,0,0.89375,0,0,0,200,0,0,0,277.438,0,0
88,NORMAL,301.944470669534,221.49,200,0,0,184,0,0,80.4544706695336,0,71640,4429.8,-67210.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,301.944470669534,221.49,80.4544706695336,0,0,0.89375,0,0,0,200,0,0,0,299.782,0,2.16247066953362
89,NORMAL,344.479815331254,221.49,200,0,0,184,0,0,122.989815331254,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,344.479815331254,221.49,122.989815331254,0,0,0.89375,0,0,0,200,0,0,0,341.1184,0,3.36141533125378
90,NORMAL,381.534227758566,221.49,200,0,0,184,0,0,160.044227758566,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,381.534227758566,221.49,160.044227758566,0,0,0.89375,0,0,0,200,0,0,0,376.712,0,4.82222775856656
91,NORMAL,400.443470774166,221.49,200,0,0,184,0,0,178.953470774166,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,400.443470774166,221.49,178.953470774166,0,0,0.89375,0,0,0,200,0,0,0,393.96,0,6.48347077416645
92,NORMAL,388.468633421327,221.49,200,0,0,184,0,0,166.978633421327,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,388.468633421327,221.49,166.978633421327,0,0,0.89375,0,0,0,200,0,0,0,379.946,0,8.52263342132742
93,NORMAL,355.227033421327,221.49,200,0,0,184,0,0,133.737033421327,0,119480,4429.8,-115050.2,1,1,baseline_E_asset_only,1,0,0,1,CURRENT_OBSERVATION,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,NaN,0,0.5,NaN,NaN,NOT_APPLICABLE_CURRENT_OBSERVATION,0,,0,NaN,355.227033421327,221.49,133.737033421327,0,0,0.89375,0,0,0,200,0,0,0,346.7044,0,8.52263342132742
